1259748,1731632400,data/startgg/events/North_America/2024/11/15/DMGC_Smash_Bros_Local_146_(now_with_Rivals_2!)/Ultimate_Singles
1257186,1731632400,data/startgg/events/North_America/2024/11/15/4o4_By_Sh33rZ:_Weekly_Smash_#24/Singles_8pm_Week_#23
1260285,1731632400,data/startgg/events/North_America/2024/11/15/BYU-I_Bash_#61/Ultimate_Singles
1259105,1731632400,data/startgg/events/North_America/2024/11/15/Training_Room_Thursdays_#141/Ultimate_Singles
1259489,1731632400,data/startgg/events/North_America/2024/11/15/OC_x_Oksl_Nov_14th/Special_Side_bracket
1259488,1731632400,data/startgg/events/North_America/2024/11/15/OC_x_Oksl_Nov_14th/Ultimate_Singles
1259509,1731632400,data/startgg/events/Other/2024/11/15/Senpai_Dojo_#2/ULTIMATE_SINGLES_1v1
1259271,1731632400,data/startgg/events/North_America/2024/11/15/Tiger_Trials_@_TU_7/Ultimate_Singles
1257726,1731632400,data/startgg/events/North_America/2024/11/15/Mule_Smash_23:_PLAYOFF_BREAK/Ultimate_Singles
1260028,1731632400,data/startgg/events/North_America/2024/11/15/Springtown_Slam_#125/Ultimate_Ladder_Side_Bracket
1260027,1731632400,data/startgg/events/North_America/2024/11/15/Springtown_Slam_#125/Ultimate_Singles
1258667,1731632400,data/startgg/events/North_America/2024/11/15/Foco_Ultimate_Weekly_#357/Ultimate_Singles
1259609,1731630600,data/startgg/events/North_America/2024/11/15/Enter_the_Ring!!_#90/Ultimate_Singles
1254760,1731630600,data/startgg/events/North_America/2024/11/15/Smash_at_NSU_#2/Smash_Ultimate_Singles
1258895,1731630600,data/startgg/events/North_America/2024/11/15/Smash_@_TNLG_14/Ultimate_Singles
1253105,1731630600,data/startgg/events/North_America/2024/11/15/Gotham_City_Smash_Thursday_11-14-24_$50_Pot_Bonus/Gotham_Smash_Ultimate_Thursday
1258992,1731630600,data/startgg/events/North_America/2024/11/15/Advantage_State_#111/Ultimate_Singles
1260587,1731630600,data/startgg/events/North_America/2024/11/15/Advantage_State_#111/Ultimate_Singles_Amateur_Bracket
1258942,1731630600,data/startgg/events/North_America/2024/11/15/French_Bread_Rumble_#29_@_The_Canadian_Icehouse/French_Bread_Ladder
1258943,1731630600,data/startgg/events/North_America/2024/11/15/French_Bread_Rumble_#29_@_The_Canadian_Icehouse/Beginners_Bracket_(Round_Robin)
1258941,1731630600,data/startgg/events/North_America/2024/11/15/French_Bread_Rumble_#29_@_The_Canadian_Icehouse/Ultimate_Singles
1259800,1731630600,data/startgg/events/North_America/2024/11/15/Thursday_Beat-Downs_#110/TBD_Ultimate_Singles_#110
1257523,1731630600,data/startgg/events/North_America/2024/11/15/SLUSH_7/Smash_Ultimate_Singles
1257769,1731630600,data/startgg/events/North_America/2024/11/15/UARK_#80/Ultimate_Singles
1257725,1731628800,data/startgg/events/Other/2024/11/15/Indiana_Fight_Zone_#27/Ultimate_Singles
1257787,1731628800,data/startgg/events/North_America/2024/11/15/Last_Level_#56/AMS
1257786,1731628800,data/startgg/events/North_America/2024/11/15/Last_Level_#56/Ultimate_Singles
1259853,1731628800,data/startgg/events/North_America/2024/11/15/CeR_x_MBM_Fight_Club_#2/Ultimate_Singles
1259614,1731628800,data/startgg/events/North_America/2024/11/15/SSB_Magog_Saison_6_#2/Ultimate_Singles
1255452,1731628800,data/startgg/events/North_America/2024/11/15/AL_211/Ultimate_Singles
1260152,1731628800,data/startgg/events/North_America/2024/11/15/Secret_Power_#36/Ultimate_Singles
1258027,1731628800,data/startgg/events/North_America/2024/11/15/See_You_in_Grands_#161_(Super_Weekly)/Ultimate_Singles
1256479,1731628800,data/startgg/events/North_America/2024/11/15/Drexel_Fall_2024_Weekly_#8/SSBU_Singles
1258523,1731628800,data/startgg/events/North_America/2024/11/15/TeamSaltillo:_Victory_Road_#9/Ultimate_Singles
1260037,1731628800,data/startgg/events/North_America/2024/11/15/Otaku_Zone_Season_19_Week_7/Singles
1260041,1731628800,data/startgg/events/North_America/2024/11/15/Otaku_Zone_Season_19_Week_7/Shark
1258031,1731628800,data/startgg/events/North_America/2024/11/15/Illinois_State_Smash_Weekly_#261/Ultimate_Singles
1259055,1731628800,data/startgg/events/North_America/2024/11/15/Smashatlan_Arena_#3/Arena_Singles
1259056,1731628800,data/startgg/events/North_America/2024/11/15/Smashatlan_Arena_#3/Arena_Amateur
1251140,1731628800,data/startgg/events/North_America/2024/11/15/UML_ACE_Fall_Damage_11-14/Ultimate_Singles
1255904,1731628800,data/startgg/events/North_America/2024/11/15/Panthers_Den_#32/Ultimate_Singles
1258039,1731628800,data/startgg/events/Other/2024/11/15/($5)_Limit_Beasts_Training_Grounds_71/Ultimate_Singles_(Thursday)
1246919,1731628800,data/startgg/events/North_America/2024/11/15/Thursday_Throwdown_120_@_The_Hub/Ultimate_Singles
1259963,1731628800,data/startgg/events/North_America/2024/11/15/Tupelo_Smash_Tournament_#35/Smash_Singles
1257068,1731628800,data/startgg/events/North_America/2024/11/15/RushDown_Weekly_#23/Ultimate_-_Singles
1258600,1731628800,data/startgg/events/North_America/2024/11/15/Pummel_at_the_Plemmons_4/Ultimate_Singles
1257441,1731628800,data/startgg/events/North_America/2024/11/15/Bay_State_Beatdown_140/SSBU_Singles
1255696,1731628800,data/startgg/events/North_America/2024/11/15/SmashLAN’d_#207_|_Hosted_by_Game_Arena/Wait_List
1255694,1731628800,data/startgg/events/North_America/2024/11/15/SmashLAN’d_#207_|_Hosted_by_Game_Arena/Ultimate_Singles
1255695,1731628800,data/startgg/events/North_America/2024/11/15/SmashLAN’d_#207_|_Hosted_by_Game_Arena/Amateur_Bracket
1260439,1731628800,data/startgg/events/North_America/2024/11/15/EG_Alpha_#63/EG_Beta
1257363,1731628800,data/startgg/events/North_America/2024/11/15/Warlock_Weekly_025_-_S24/Warlock_Singles
1259703,1731628800,data/startgg/events/North_America/2024/11/15/217_Smash_at_Prop_Club_171/Ultimate_Singles
1255751,1731628800,data/startgg/events/North_America/2024/11/15/Kazzet_Weekly_#2/Kazzet_Singles
1258153,1731627900,data/startgg/events/North_America/2024/11/14/Tempo_Avenue_R_-_135/Ultimate_Singles
1255865,1731627060,data/startgg/events/North_America/2024/11/14/BULLET_HELL_#5_-_ELIMINATE_SPACE_PLEASE/Ultimate_Singles
1258759,1731627000,data/startgg/events/North_America/2024/11/14/Clock_Tower_Smash_150/Ultimate_Singles
1256165,1731627000,data/startgg/events/North_America/2024/11/14/Bug's_Bash_10/Bugs_Bash_Singles
1259769,1731627000,data/startgg/events/North_America/2024/11/14/Smash_@_The_Answer_#19/Smash_@_The_Answer_SINGLES
1257666,1731627000,data/startgg/events/North_America/2024/11/14/Throwdown_Thursday_#250/Ultimate_Singles
1233930,1731627000,data/startgg/events/North_America/2024/11/14/BSC_A.R.CADE_Series_[DPOTG_Parking_Lot]/Ultimate_Singles
1257223,1731627000,data/startgg/events/North_America/2024/11/14/Return_to_Dragon's_Lair_35/Amateur's_Bracket
1257222,1731627000,data/startgg/events/North_America/2024/11/14/Return_to_Dragon's_Lair_35/Ultimate_Singles
1259471,1731627000,data/startgg/events/North_America/2024/11/14/PCT_Wildcat_Weekly_#12/Ultimate_Singles
1255667,1731627000,data/startgg/events/North_America/2024/11/14/Statesville_Smash_Weekly_33/Singles
1259818,1731625200,data/startgg/events/North_America/2024/11/14/JaxSmash_Weekly_@_VGR_11-14-24/Ultimate_Singles
1260085,1731625200,data/startgg/events/North_America/2024/11/14/Dreamer's_Bistro_Freebies/Smash_Ultimate_Singles_(1v1)
1256159,1731625200,data/startgg/events/North_America/2024/11/14/Local_of_Lafayette_#175/Super_Smash_Bros_Ultimate
1260420,1731625200,data/startgg/events/North_America/2024/11/14/Ult_Singles_in_Your_Area_128/Ult_Singles
1259720,1731625200,data/startgg/events/North_America/2024/11/14/Highland_Masters_79/Ultimate_Singles
1257118,1731625200,data/startgg/events/North_America/2024/11/14/ESG_Smash_Ultimate_Weekly_#174/Ultimate_Singles
1256544,1731625200,data/startgg/events/North_America/2024/11/14/L-Cancelled_#34/Ultimate_Singles
1260107,1731625200,data/startgg/events/North_America/2024/11/14/it’s_ok_🙂_|_BWS_#121/Smash_Ultimate_1v1
1258673,1731625200,data/startgg/events/North_America/2024/11/14/NE:_Ultimate_Weekly_#92_ft._Rivals_of_Aether_2/Ultimate_Singles
1260264,1731623400,data/startgg/events/Other/2024/11/14/Express_Warm_Up!_[#5]/Ultimate_Singles
1255678,1731623400,data/startgg/events/North_America/2024/11/14/Transcendence_#21/Ultimate_Singles
1259653,1731623400,data/startgg/events/North_America/2024/11/14/Sigad_Weekly_#46/Ultimate_Singles
1259654,1731623400,data/startgg/events/North_America/2024/11/14/Sigad_Weekly_#46/Amateur
1260199,1731623400,data/startgg/events/North_America/2024/11/14/Castle_Siege_77/Ultimate_Singles
1249731,1731623400,data/startgg/events/Other/2024/11/14/Smash_Kingdom_#76/Smash_Singles
1258596,1731623400,data/startgg/events/North_America/2024/11/14/Boiling_Point_21/Ultimate_Singles
1260427,1731621600,data/startgg/events/North_America/2024/11/14/SmashUMA_$_Bracket_#8/Smash_Ultimate
1257465,1731621600,data/startgg/events/North_America/2024/11/14/UofG_Fall_2024_Week_11/Ultimate_Singles
1259981,1731619800,data/startgg/events/North_America/2024/11/14/Salt_Water_Smash_313/Ultimate_Amateur
1259978,1731619800,data/startgg/events/North_America/2024/11/14/Salt_Water_Smash_313/Ultimate_Singles
1256680,1731618900,data/startgg/events/North_America/2024/11/14/BPHS_Alumni_Tournament/Ultimate_Singles
1257030,1731618000,data/startgg/events/North_America/2024/11/14/Trumbull_Scuffle_#70_Nice_while_it_lasted/Ultimate_Singles
1260456,1731618000,data/startgg/events/North_America/2024/11/14/Battle_Over_The_Bridge_163/Ultimate_Zach
1260063,1731618000,data/startgg/events/North_America/2024/11/14/Battle_Over_The_Bridge_163/Ultimate_Singles
1258339,1731618000,data/startgg/events/North_America/2024/11/14/Inclementer_weekleys/Singles_Rookies
1258340,1731618000,data/startgg/events/North_America/2024/11/14/Inclementer_weekleys/Singles_Amateur
1257898,1731614400,data/startgg/events/Other/2024/11/14/FUORICLASSE_-_Intermediate_#2/Fuoriclasse_-_Intermediate_Singles
1259936,1731612600,data/startgg/events/Other/2024/11/14/Rebirth_Cup_S0-6🍂/RebirthCup
